date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:22	20228/20228	---MCZ	200	added ('OK')	text/html	etag:W/%2267c69b36-4f04%22	https://html.awaikenthemes.com/lenity/video-gallery.html	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/video-gallery.html	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:23	23318/23318	---MCZ	200	added ('OK')	text/html	etag:W/%2267c69b36-5b16%22	https://html.awaikenthemes.com/lenity/donation.html	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/donation.html	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:23	36407/36407	---MCZ	200	added ('OK')	text/html	etag:W/%2267c69b36-8e37%22	https://html.awaikenthemes.com/lenity/faqs.html	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/faqs.html	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:23	15734/15734	---MCZ	200	added ('OK')	text/html	etag:W/%2267c69b36-3d76%22	https://html.awaikenthemes.com/lenity/404.html	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/404.html	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:24	21257/21257	---MCZ	200	added ('OK')	text/html	etag:W/%2267c69b36-5309%22	https://html.awaikenthemes.com/lenity/contact.html	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/contact.html	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:24	4146/4146	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-1032%22	https://html.awaikenthemes.com/lenity/images/icon-phone.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-phone.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:26	176517/176517	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-2b185%22	https://html.awaikenthemes.com/lenity/images/about-img-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/about-img-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:26	11422/11422	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-2c9e%22	https://html.awaikenthemes.com/lenity/images/icon-funded-dollar.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-funded-dollar.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:27	158622/158622	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-26b9e%22	https://html.awaikenthemes.com/lenity/images/about-img-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/about-img-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:27	8200/8200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-2008%22	https://html.awaikenthemes.com/lenity/images/icon-about-support.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-about-support.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:28	26994/26994	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-6972%22	https://html.awaikenthemes.com/lenity/images/helped-fund-img.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/helped-fund-img.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:28	5635/5635	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-1603%22	https://html.awaikenthemes.com/lenity/images/icon-our-mission.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-mission.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:29	2946/2946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-b82%22	https://html.awaikenthemes.com/lenity/images/icon-our-vision.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-vision.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:29	2799/2799	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-aef%22	https://html.awaikenthemes.com/lenity/images/icon-our-value.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-value.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:30	90154/90154	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-1602a%22	https://html.awaikenthemes.com/lenity/images/our-approach-image.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/our-approach-image.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:31	41454/41454	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-a1ee%22	https://html.awaikenthemes.com/lenity/images/why-choose-img-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/why-choose-img-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:31	171370/171370	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-29d6a%22	https://html.awaikenthemes.com/lenity/images/why-choose-img-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/why-choose-img-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:31	8950/8950	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-22f6%22	https://html.awaikenthemes.com/lenity/images/icon-how-help-1.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-how-help-1.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:32	7442/7442	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-1d12%22	https://html.awaikenthemes.com/lenity/images/icon-how-help-2.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-how-help-2.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:32	3102/3102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-c1e%22	https://html.awaikenthemes.com/lenity/images/icon-how-help-3.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-how-help-3.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:33	9507/9507	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-2523%22	https://html.awaikenthemes.com/lenity/images/icon-how-help-4.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-how-help-4.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:33	84798/84798	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-14b3e%22	https://html.awaikenthemes.com/lenity/images/our-features-img-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/our-features-img-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:33	8231/8231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-2027%22	https://html.awaikenthemes.com/lenity/images/icon-our-features-1.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-features-1.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:34	80622/80622	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-13aee%22	https://html.awaikenthemes.com/lenity/images/our-features-img-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/our-features-img-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:34	4607/4607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-11ff%22	https://html.awaikenthemes.com/lenity/images/icon-our-features-2.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-features-2.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:35	69155/69155	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-10e23%22	https://html.awaikenthemes.com/lenity/images/our-features-img-3.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/our-features-img-3.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:35	5338/5338	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-14da%22	https://html.awaikenthemes.com/lenity/images/icon-our-features-3.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/icon-our-features-3.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:36	90150/90150	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-16026%22	https://html.awaikenthemes.com/lenity/images/our-fact-image.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/our-fact-image.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:37	60588/60588	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-ecac%22	https://html.awaikenthemes.com/lenity/images/fact-body-image.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/fact-body-image.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:37	204267/204267	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-31deb%22	https://html.awaikenthemes.com/lenity/images/team-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/team-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:38	168076/168076	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-2908c%22	https://html.awaikenthemes.com/lenity/images/team-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/team-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:38	196150/196150	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-2fe36%22	https://html.awaikenthemes.com/lenity/images/team-3.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/team-3.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:39	61534/61534	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-f05e%22	https://html.awaikenthemes.com/lenity/images/testimonials-image.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/testimonials-image.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:39	50206/50206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-c41e%22	https://html.awaikenthemes.com/lenity/images/healthcare-support-circle.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/healthcare-support-circle.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:39	197349/197349	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-302e5%22	https://html.awaikenthemes.com/lenity/images/team-4.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/team-4.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:39	7647/7647	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-1ddf%22	https://html.awaikenthemes.com/lenity/images/author-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/author-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:40	9856/9856	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-2680%22	https://html.awaikenthemes.com/lenity/images/author-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/author-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:40	6948/6948	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-1b24%22	https://html.awaikenthemes.com/lenity/images/author-3.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/author-3.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:41	59683/59683	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-e923%22	https://html.awaikenthemes.com/lenity/images/faqs-image-1.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/faqs-image-1.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:42	9032/9032	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b36-2348%22	https://html.awaikenthemes.com/lenity/images/footer-logo.svg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/footer-logo.svg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:42	70910/70910	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b36-114fe%22	https://html.awaikenthemes.com/lenity/images/faqs-image-2.jpg	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/images/faqs-image-2.jpg	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:43	87532/87532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-155ec%22	https://html.awaikenthemes.com/lenity/js/jquery-3.7.1.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery-3.7.1.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:43	60593/60593	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-ecb1%22	https://html.awaikenthemes.com/lenity/js/bootstrap.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/bootstrap.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:44	7729/7729	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-1e31%22	https://html.awaikenthemes.com/lenity/js/validator.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/validator.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:44	21205/21205	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-52d5%22	https://html.awaikenthemes.com/lenity/js/jquery.slicknav.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery.slicknav.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:45	148437/148437	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-243d5%22	https://html.awaikenthemes.com/lenity/js/swiper-bundle.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/swiper-bundle.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:45	9028/9028	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-2344%22	https://html.awaikenthemes.com/lenity/js/jquery.waypoints.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery.waypoints.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:46	1057/1057	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-421%22	https://html.awaikenthemes.com/lenity/js/jquery.counterup.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery.counterup.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:46	35456/35456	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-8a80%22	https://html.awaikenthemes.com/lenity/js/isotope.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/isotope.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:47	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-4ef8%22	https://html.awaikenthemes.com/lenity/js/jquery.magnific-popup.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery.magnific-popup.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:47	23380/23380	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-5b54%22	https://html.awaikenthemes.com/lenity/js/SmoothScroll.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/SmoothScroll.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:48	2088/2088	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-828%22	https://html.awaikenthemes.com/lenity/js/parallaxie.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/parallaxie.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:48	63403/63403	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-f7ab%22	https://html.awaikenthemes.com/lenity/js/gsap.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/gsap.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:49	3720/3720	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-e88%22	https://html.awaikenthemes.com/lenity/js/magiccursor.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/magiccursor.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:49	15524/15524	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-3ca4%22	https://html.awaikenthemes.com/lenity/js/SplitText.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/SplitText.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:50	16155/16155	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-3f1b%22	https://html.awaikenthemes.com/lenity/js/ScrollTrigger.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/ScrollTrigger.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:51	64021/64021	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-fa15%22	https://html.awaikenthemes.com/lenity/js/jquery.mb.YTPlayer.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/jquery.mb.YTPlayer.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:51	8157/8157	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-1fdd%22	https://html.awaikenthemes.com/lenity/js/wow.min.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/wow.min.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:51	8740/8740	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c69b36-2224%22	https://html.awaikenthemes.com/lenity/js/function.js	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/js/function.js	(from https://html.awaikenthemes.com/lenity/about.html)
10:31:54	109808/109808	---M--	200	added ('OK')	font/woff2	etag:%2267c69b36-1acf0%22	https://html.awaikenthemes.com/lenity/webfonts/fa-brands-400.woff2	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/webfonts/fa-brands-400.woff2	(from https://html.awaikenthemes.com/lenity/css/all.min.css)
10:31:55	24488/24488	---M--	200	added ('OK')	font/woff2	etag:%2267c69b36-5fa8%22	https://html.awaikenthemes.com/lenity/webfonts/fa-regular-400.woff2	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/webfonts/fa-regular-400.woff2	(from https://html.awaikenthemes.com/lenity/css/all.min.css)
10:31:55	189684/189684	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2267c69b36-2e4f4%22	https://html.awaikenthemes.com/lenity/webfonts/fa-brands-400.ttf	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/webfonts/fa-brands-400.ttf	(from https://html.awaikenthemes.com/lenity/css/all.min.css)
10:31:56	63348/63348	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2267c69b36-f774%22	https://html.awaikenthemes.com/lenity/webfonts/fa-regular-400.ttf	C:/Users/user/Desktop/innoviate%20hub/html.awaikenthemes.com/lenity/webfonts/fa-regular-400.ttf	(from https://html.awaikenthemes.com/lenity/css/all.min.css)
